LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1766633906.519686,44389.000,5146,4,EM,1,100,RS
1766633906.519686,44389.000,5146,4,EM,1,100,RB
1766633906.519686,44389.000,5146,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633906.519686,44389.000,5146,4,EM,1,100,PS
1766633906.569932,44439.250,5167,4,EM,1,100,RS
1766633906.620178,44489.500,5167,4,EM,1,100,RB
1766633906.670424,44539.750,5167,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633906.720670,44590.000,5167,4,EM,1,100,PS
1766633906.770916,44640.250,5200,4,EM,1,100,RS
1766633906.821162,44690.500,5200,4,EM,1,100,RB
1766633906.871408,44740.750,5200,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633906.921654,44791.000,5200,4,EM,1,100,PS
1766633906.971900,44841.250,5232,4,EM,1,100,RS
1766633907.022145,44891.500,5232,4,EM,1,100,RB
1766633907.072391,44941.750,5232,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633907.122637,44992.000,5232,4,EM,1,100,PS
1766633907.172883,45042.250,5266,4,EM,1,100,RS
1766633907.223129,45092.500,5266,4,EM,1,100,RB
1766633907.273375,45142.750,5266,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633907.323621,45193.000,5266,4,EM,1,100,PS
1766633907.373867,45243.250,5297,4,EM,1,100,RS
1766633907.424113,45293.500,5297,4,EM,1,100,RB
1766633907.474359,45343.750,5297,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633907.524605,45394.000,5297,4,EM,1,100,PS
1766633907.574851,45444.250,5331,4,EM,1,100,RS
1766633907.625097,45494.500,5331,4,EM,1,100,RB
1766633907.675343,45544.750,5331,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633907.725589,45595.000,5331,4,EM,1,100,PS
1766633907.776584,45646.000,5362,4,EM,1,100,RS
1766633907.827580,45697.000,5362,4,EM,1,100,RB
1766633907.878576,45748.000,5362,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633907.929572,45799.000,5362,4,EM,1,100,PS
1766633907.979818,45849.250,5396,4,EM,1,100,RS
1766633908.030064,45899.500,5396,4,EM,1,100,RB
1766633908.080310,45949.750,5396,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633908.130556,46000.000,5396,4,EM,1,100,PS
1766633908.180802,46050.250,5428,4,EM,1,100,RS
1766633908.231048,46100.500,5428,4,EM,1,100,RB
1766633908.281294,46150.750,5428,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633908.331539,46201.000,5428,4,EM,1,100,PS
1766633908.381785,46251.250,5461,4,EM,1,100,RS
1766633908.432031,46301.500,5461,4,EM,1,100,RB
1766633908.482277,46351.750,5461,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633908.532523,46402.000,5461,4,EM,1,100,PS
1766633908.583019,46452.500,5493,4,EM,1,100,RS
1766633908.633515,46503.000,5493,4,EM,1,100,RB
1766633908.684011,46553.500,5493,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633908.734507,46604.000,5493,4,EM,1,100,PS
1766633908.784753,46654.250,5528,4,EM,1,100,RS
1766633908.834999,46704.500,5528,4,EM,1,100,RB
1766633908.885245,46754.750,5528,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633908.935491,46805.000,5528,4,EM,1,100,PS
1766633908.985737,46855.250,5560,4,EM,1,100,RS
1766633909.035983,46905.500,5560,4,EM,1,100,RB
1766633909.086228,46955.750,5560,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633909.136474,47006.000,5560,4,EM,1,100,PS
1766633909.186720,47056.250,5594,4,EM,1,100,RS
1766633909.236966,47106.500,5594,4,EM,1,100,RB
1766633909.287212,47156.750,5594,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633909.337458,47207.000,5594,4,EM,1,100,PS
1766633909.387704,47257.250,5625,4,EM,1,100,RS
1766633909.437950,47307.500,5625,4,EM,1,100,RB
1766633909.488196,47357.750,5625,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633909.538442,47408.000,5625,4,EM,1,100,PS
1766633909.588688,47458.250,5659,4,EM,1,100,RS
1766633909.638934,47508.500,5659,4,EM,1,100,RB
1766633909.689180,47558.750,5659,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633909.739426,47609.000,5659,4,EM,1,100,PS
1766633909.790172,47659.750,5690,4,EM,1,100,RS
1766633909.840917,47710.500,5690,4,EM,1,100,RB
1766633909.891663,47761.250,5690,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633909.942409,47812.000,5690,4,EM,1,100,PS
1766633909.992655,47862.250,5724,4,EM,1,100,RS
1766633910.042901,47912.500,5724,4,EM,1,100,RB
1766633910.093147,47962.750,5724,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633910.143393,48013.000,5724,4,EM,1,100,PS
1766633910.193639,48063.250,5757,4,EM,1,100,RS
1766633910.243885,48113.500,5757,4,EM,1,100,RB
1766633910.294131,48163.750,5757,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633910.344377,48214.000,5757,4,EM,1,100,PS
1766633910.394623,48264.250,5789,4,EM,1,100,RS
1766633910.444869,48314.500,5789,4,EM,1,100,RB
1766633910.495115,48364.750,5789,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633910.545360,48415.000,5789,4,EM,1,100,PS
1766633910.595606,48465.250,5823,4,EM,1,100,RS
1766633910.645852,48515.500,5823,4,EM,1,100,RB
1766633910.696098,48565.750,5823,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633910.746344,48616.000,5823,4,EM,1,100,PS
1766633910.796590,48666.250,5855,4,EM,1,100,RS
1766633910.846836,48716.500,5855,4,EM,1,100,RB
1766633910.897082,48766.750,5855,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633910.947328,48817.000,5855,4,EM,1,100,PS
1766633910.997574,48867.250,5888,4,EM,1,100,RS
1766633911.047820,48917.500,5888,4,EM,1,100,RB
1766633911.098066,48967.750,5888,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633911.148312,49018.000,5888,4,EM,1,100,PS
1766633911.198558,49068.250,5920,4,EM,1,100,RS
1766633911.248804,49118.500,5920,4,EM,1,100,RB
1766633911.299050,49168.750,5920,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633911.349295,49219.000,5920,4,EM,1,100,PS
1766633911.399541,49269.250,5953,4,EM,1,100,RS
1766633911.449787,49319.500,5953,4,EM,1,100,RB
1766633911.500033,49369.750,5953,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633911.550279,49420.000,5953,4,EM,1,100,PS
1766633911.605275,49475.000,5990,4,EM,1,100,RS
1766633911.660270,49530.000,5990,4,EM,1,100,RB
1766633911.715266,49585.000,5990,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633911.770261,49640.000,5990,4,EM,1,100,PS
1766633911.820507,49690.250,6024,4,EM,1,100,RS
1766633911.870753,49740.500,6024,4,EM,1,100,RB
1766633911.920999,49790.750,6024,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633911.971245,49841.000,6024,4,EM,1,100,PS
1766633912.021491,49891.250,6055,4,EM,1,100,RS
1766633912.071737,49941.500,6055,4,EM,1,100,RB
1766633912.121983,49991.750,6055,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633912.172229,50042.000,6055,4,EM,1,100,PS
1766633912.222475,50092.250,6089,4,EM,1,100,RS
1766633912.272721,50142.500,6089,4,EM,1,100,RB
1766633912.322967,50192.750,6089,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633912.373213,50243.000,6089,4,EM,1,100,PS
1766633912.423459,50293.250,6120,4,EM,1,100,RS
1766633912.473705,50343.500,6120,4,EM,1,100,RB
1766633912.523950,50393.750,6120,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633912.574196,50444.000,6120,4,EM,1,100,PS
1766633912.624442,50494.250,6154,4,EM,1,100,RS
1766633912.674688,50544.500,6154,4,EM,1,100,RB
1766633912.724934,50594.750,6154,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633912.775180,50645.000,6154,4,EM,1,100,PS
1766633912.825426,50695.250,6186,4,EM,1,100,RS
1766633912.875672,50745.500,6186,4,EM,1,100,RB
1766633912.925918,50795.750,6186,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633912.976164,50846.000,6186,4,EM,1,100,PS
1766633913.026410,50896.250,6219,4,EM,1,100,RS
1766633913.076656,50946.500,6219,4,EM,1,100,RB
1766633913.126902,50996.750,6219,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633913.177148,51047.000,6219,4,EM,1,100,PS
1766633913.227394,51097.250,6251,4,EM,1,100,RS
1766633913.277639,51147.500,6251,4,EM,1,100,RB
1766633913.327885,51197.750,6251,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633913.378131,51248.000,6251,4,EM,1,100,PS
1766633913.429127,51299.000,6284,4,EM,1,100,RS
1766633913.480123,51350.000,6284,4,EM,1,100,RB
1766633913.531119,51401.000,6284,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633913.582115,51452.000,6284,4,EM,1,100,PS
1766633913.632111,51502.000,6316,4,EM,1,100,RS
1766633913.682107,51552.000,6316,4,EM,1,100,RB
1766633913.732103,51602.000,6316,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633913.782099,51652.000,6316,4,EM,1,100,PS
1766633913.832345,51702.250,6352,4,EM,1,100,RS
1766633913.882591,51752.500,6352,4,EM,1,100,RB
1766633913.932837,51802.750,6352,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633913.983083,51853.000,6352,4,EM,1,100,PS
1766633914.033328,51903.250,6383,4,EM,1,100,RS
1766633914.083574,51953.500,6383,4,EM,1,100,RB
1766633914.133820,52003.750,6383,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633914.184066,52054.000,6383,4,EM,1,100,PS
1766633914.234312,52104.250,6417,4,EM,1,100,RS
1766633914.284558,52154.500,6417,4,EM,1,100,RB
1766633914.334804,52204.750,6417,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633914.385050,52255.000,6417,4,EM,1,100,PS
1766633914.435296,52305.250,6448,4,EM,1,100,RS
1766633914.485542,52355.500,6448,4,EM,1,100,RB
1766633914.535788,52405.750,6448,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633914.586034,52456.000,6448,4,EM,1,100,PS
1766633914.636280,52506.250,6482,4,EM,1,100,RS
1766633914.686526,52556.500,6482,4,EM,1,100,RB
1766633914.736772,52606.750,6482,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633914.787017,52657.000,6482,4,EM,1,100,PS
1766633914.838013,52708.000,6514,4,EM,1,100,RS
1766633914.889009,52759.000,6514,4,EM,1,100,RB
1766633914.940005,52810.000,6514,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633914.991001,52861.000,6514,4,EM,1,100,PS
1766633915.042247,52912.250,6547,4,EM,1,100,RS
1766633915.093493,52963.500,6547,4,EM,1,100,RB
1766633915.144738,53014.750,6547,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633915.195984,53066.000,6547,4,EM,1,100,PS
1766633915.245980,53116.000,6580,4,EM,1,100,RS
1766633915.295976,53166.000,6580,4,EM,1,100,RB
1766633915.345972,53216.000,6580,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633915.395968,53266.000,6580,4,EM,1,100,PS
1766633915.446214,53316.250,6613,4,EM,1,100,RS
1766633915.496460,53366.500,6613,4,EM,1,100,RB
1766633915.546706,53416.750,6613,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633915.596952,53467.000,6613,4,EM,1,100,PS
1766633915.647198,53517.250,6646,4,EM,1,100,RS
1766633915.697444,53567.500,6646,4,EM,1,100,RB
1766633915.747690,53617.750,6646,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633915.797936,53668.000,6646,4,EM,1,100,PS
1766633915.848432,53718.500,6678,4,EM,1,100,RS
1766633915.898927,53769.000,6678,4,EM,1,100,RB
1766633915.949424,53819.500,6678,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633915.999919,53870.000,6678,4,EM,1,100,PS
1766633916.050165,53920.250,6711,4,EM,1,100,RS
1766633916.100411,53970.500,6711,4,EM,1,100,RB
1766633916.150657,54020.750,6711,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633916.200903,54071.000,6711,4,EM,1,100,PS
1766633916.251149,54121.250,6743,4,EM,1,100,RS
1766633916.301395,54171.500,6743,4,EM,1,100,RB
1766633916.351641,54221.750,6743,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633916.401887,54272.000,6743,4,EM,1,100,PS
1766633916.452133,54322.250,6779,4,EM,1,100,RS
1766633916.502379,54372.500,6779,4,EM,1,100,RB
1766633916.552625,54422.750,6779,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633916.602871,54473.000,6779,4,EM,1,100,PS
1766633916.653116,54523.250,6810,4,EM,1,100,RS
1766633916.703362,54573.500,6810,4,EM,1,100,RB
1766633916.753608,54623.750,6810,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633916.803854,54674.000,6810,4,EM,1,100,PS
1766633916.858850,54729.000,6851,4,EM,1,100,RS
1766633916.913846,54784.000,6851,4,EM,1,100,RB
1766633916.968841,54839.000,6851,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633917.023837,54894.000,6851,4,EM,1,100,PS
1766633917.074082,54944.250,6884,4,EM,1,100,RS
1766633917.124328,54994.500,6884,4,EM,1,100,RB
1766633917.174574,55044.750,6884,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633917.224820,55095.000,6884,4,EM,1,100,PS
1766633917.275066,55145.250,6918,4,EM,1,100,RS
1766633917.325312,55195.500,6918,4,EM,1,100,RB
1766633917.375558,55245.750,6918,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633917.425804,55296.000,6918,4,EM,1,100,PS
1766633917.478300,55348.500,6950,4,EM,1,100,RS
1766633917.530796,55401.000,6950,4,EM,1,100,RB
1766633917.583291,55453.500,6950,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633917.635787,55506.000,6950,4,EM,1,100,PS
1766633917.685783,55556.000,6983,4,EM,1,100,RS
1766633917.735779,55606.000,6983,4,EM,1,100,RB
1766633917.785775,55656.000,6983,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633917.835771,55706.000,6983,4,EM,1,100,PS
1766633917.886517,55756.750,7015,4,EM,1,100,RS
1766633917.937263,55807.500,7015,4,EM,1,100,RB
1766633917.988008,55858.250,7015,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633918.038754,55909.000,7015,4,EM,1,100,PS
1766633918.088750,55959.000,7048,4,EM,1,100,RS
1766633918.138747,56009.000,7048,4,EM,1,100,RB
1766633918.188742,56059.000,7048,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633918.238738,56109.000,7048,4,EM,1,100,PS
1766633918.288984,56159.250,7080,4,EM,1,100,RS
1766633918.339230,56209.500,7080,4,EM,1,100,RB
1766633918.389476,56259.750,7080,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633918.439722,56310.000,7080,4,EM,1,100,PS
1766633918.489968,56360.250,7114,4,EM,1,100,RS
1766633918.540214,56410.500,7114,4,EM,1,100,RB
1766633918.590460,56460.750,7114,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633918.640706,56511.000,7114,4,EM,1,100,PS
1766633918.693202,56563.500,7146,4,EM,1,100,RS
1766633918.745697,56616.000,7146,4,EM,1,100,RB
1766633918.798193,56668.500,7146,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633918.850689,56721.000,7146,4,EM,1,100,PS
1766633918.900685,56771.000,7181,4,EM,1,100,RS
1766633918.950681,56821.000,7181,4,EM,1,100,RB
1766633919.000677,56871.000,7181,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633919.050673,56921.000,7181,4,EM,1,100,PS
1766633919.103668,56974.000,7215,4,EM,1,100,RS
1766633919.156664,57027.000,7215,4,EM,1,100,RB
1766633919.209660,57080.000,7215,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633919.262655,57133.000,7215,4,EM,1,100,PS
1766633919.312901,57183.250,7246,4,EM,1,100,RS
1766633919.363147,57233.500,7246,4,EM,1,100,RB
1766633919.413393,57283.750,7246,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633919.463639,57334.000,7246,4,EM,1,100,PS
1766633919.514135,57384.500,7280,4,EM,1,100,RS
1766633919.564631,57435.000,7280,4,EM,1,100,RB
1766633919.615127,57485.500,7280,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633919.665623,57536.000,7280,4,EM,1,100,PS
1766633919.716119,57586.500,7311,4,EM,1,100,RS
1766633919.766615,57637.000,7311,4,EM,1,100,RB
1766633919.817111,57687.500,7311,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633919.867607,57738.000,7311,4,EM,1,100,PS
1766633919.917853,57788.250,7345,4,EM,1,100,RS
1766633919.968098,57838.500,7345,4,EM,1,100,RB
1766633920.018344,57888.750,7345,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633920.068590,57939.000,7345,4,EM,1,100,PS
1766633920.118836,57989.250,7377,4,EM,1,100,RS
1766633920.169082,58039.500,7377,4,EM,1,100,RB
1766633920.219328,58089.750,7377,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633920.269574,58140.000,7377,4,EM,1,100,PS
1766633920.319820,58190.250,7410,4,EM,1,100,RS
1766633920.370066,58240.500,7410,4,EM,1,100,RB
1766633920.420312,58290.750,7410,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633920.470558,58341.000,7410,4,EM,1,100,PS
1766633920.522804,58393.250,7442,4,EM,1,100,RS
1766633920.575049,58445.500,7442,4,EM,1,100,RB
1766633920.627295,58497.750,7442,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633920.679541,58550.000,7442,4,EM,1,100,PS
1766633920.729787,58600.250,7475,4,EM,1,100,RS
1766633920.780033,58650.500,7475,4,EM,1,100,RB
1766633920.830279,58700.750,7475,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633920.880525,58751.000,7475,4,EM,1,100,PS
1766633920.930771,58801.250,7507,4,EM,1,100,RS
1766633920.981017,58851.500,7507,4,EM,1,100,RB
1766633921.031262,58901.750,7507,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633921.081508,58952.000,7507,4,EM,1,100,PS
1766633921.133504,59004.000,7541,4,EM,1,100,RS
1766633921.185500,59056.000,7541,4,EM,1,100,RB
1766633921.237496,59108.000,7541,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633921.289492,59160.000,7541,4,EM,1,100,PS
1766633921.339738,59210.250,7572,4,EM,1,100,RS
1766633921.389983,59260.500,7572,4,EM,1,100,RB
1766633921.440229,59310.750,7572,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633921.490475,59361.000,7572,4,EM,1,100,PS
1766633921.541721,59412.250,7606,4,EM,1,100,RS
1766633921.592967,59463.500,7606,4,EM,1,100,RB
1766633921.644213,59514.750,7606,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633921.695459,59566.000,7606,4,EM,1,100,PS
1766633921.746955,59617.500,7637,4,EM,1,100,RS
1766633921.798450,59669.000,7637,4,EM,1,100,RB
1766633921.849946,59720.500,7637,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633921.901442,59772.000,7637,4,EM,1,100,PS
1766633921.951938,59822.500,7676,4,EM,1,100,RS
1766633922.002434,59873.000,7676,4,EM,1,100,RB
1766633922.052930,59923.500,7676,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633922.103426,59974.000,7676,4,EM,1,100,PS
1766633922.154672,60025.250,7708,4,EM,1,100,RS
1766633922.205918,60076.500,7708,4,EM,1,100,RB
1766633922.257163,60127.750,7708,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633922.308409,60179.000,7708,4,EM,1,100,PS
1766633922.358655,60229.250,7741,4,EM,1,100,RS
1766633922.408901,60279.500,7741,4,EM,1,100,RB
1766633922.459147,60329.750,7741,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633922.509393,60380.000,7741,4,EM,1,100,PS
1766633922.562139,60432.750,7774,4,EM,1,100,RS
1766633922.614884,60485.500,7774,4,EM,1,100,RB
1766633922.667630,60538.250,7774,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633922.720376,60591.000,7774,4,EM,1,100,PS
1766633922.772122,60642.750,7809,4,EM,1,100,RS
1766633922.823868,60694.500,7809,4,EM,1,100,RB
1766633922.875613,60746.250,7809,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633922.927359,60798.000,7809,4,EM,1,100,PS
1766633922.977605,60848.250,7842,4,EM,1,100,RS
1766633923.027851,60898.500,7842,4,EM,1,100,RB
1766633923.078097,60948.750,7842,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633923.128343,60999.000,7842,4,EM,1,100,PS
1766633923.178589,61049.250,7874,4,EM,1,100,RS
1766633923.228835,61099.500,7874,4,EM,1,100,RB
1766633923.279081,61149.750,7874,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633923.329327,61200.000,7874,4,EM,1,100,PS
1766633923.379822,61250.500,7907,4,EM,1,100,RS
1766633923.430319,61301.000,7907,4,EM,1,100,RB
1766633923.480814,61351.500,7907,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633923.531310,61402.000,7907,4,EM,1,100,PS
1766633923.581306,61452.000,7941,4,EM,1,100,RS
1766633923.631302,61502.000,7941,4,EM,1,100,RB
1766633923.681298,61552.000,7941,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633923.731294,61602.000,7941,4,EM,1,100,PS
1766633923.781540,61652.250,7977,4,EM,1,100,RS
1766633923.831786,61702.500,7977,4,EM,1,100,RB
1766633923.882032,61752.750,7977,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633923.932278,61803.000,7977,4,EM,1,100,PS
1766633923.982524,61853.250,8008,4,EM,1,100,RS
1766633924.032770,61903.500,8008,4,EM,1,100,RB
1766633924.083016,61953.750,8008,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633924.133262,62004.000,8008,4,EM,1,100,PS
1766633924.183508,62054.250,8042,4,EM,1,100,RS
1766633924.233753,62104.500,8042,4,EM,1,100,RB
1766633924.283999,62154.750,8042,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633924.334245,62205.000,8042,4,EM,1,100,PS
1766633924.385991,62256.750,8073,4,EM,1,100,RS
1766633924.437737,62308.500,8073,4,EM,1,100,RB
1766633924.489483,62360.250,8073,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633924.541229,62412.000,8073,4,EM,1,100,PS
1766633924.591475,62462.250,8110,4,EM,1,100,RS
1766633924.641721,62512.500,8110,4,EM,1,100,RB
1766633924.691967,62562.750,8110,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633924.742212,62613.000,8110,4,EM,1,100,PS
1766633924.793708,62664.500,8144,4,EM,1,100,RS
1766633924.845204,62716.000,8144,4,EM,1,100,RB
1766633924.896700,62767.500,8144,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633924.948196,62819.000,8144,4,EM,1,100,PS
1766633924.998192,62869.000,8177,4,EM,1,100,RS
1766633925.048188,62919.000,8177,4,EM,1,100,RB
1766633925.098184,62969.000,8177,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633925.148180,63019.000,8177,4,EM,1,100,PS
1766633925.198426,63069.250,8211,4,EM,1,100,RS
1766633925.248672,63119.500,8211,4,EM,1,100,RB
1766633925.298917,63169.750,8211,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633925.349163,63220.000,8211,4,EM,1,100,PS
1766633925.400909,63271.750,8246,4,EM,1,100,RS
1766633925.452655,63323.500,8246,4,EM,1,100,RB
1766633925.504401,63375.250,8246,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633925.556147,63427.000,8246,4,EM,1,100,PS
1766633925.606143,63477.000,8278,4,EM,1,100,RS
1766633925.656138,63527.000,8278,4,EM,1,100,RB
1766633925.706135,63577.000,8278,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633925.756130,63627.000,8278,4,EM,1,100,PS
1766633925.807376,63678.250,8314,4,EM,1,100,RS
1766633925.858622,63729.500,8314,4,EM,1,100,RB
1766633925.909868,63780.750,8314,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633925.961114,63832.000,8314,4,EM,1,100,PS
1766633926.013610,63884.500,8347,4,EM,1,100,RS
1766633926.066105,63937.000,8347,4,EM,1,100,RB
1766633926.118601,63989.500,8347,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633926.171097,64042.000,8347,4,EM,1,100,PS
1766633926.221343,64092.250,8383,4,EM,1,100,RS
1766633926.271589,64142.500,8383,4,EM,1,100,RB
1766633926.321835,64192.750,8383,4,EM,1,100,2025-12-24_19-38-26-047210.csv
1766633926.372081,64243.000,8383,4,EM,1,100,PS
1766633926.422576,64293.500,8416,4,EM,1,100,RS
1766633926.473073,64344.000,8416,4,EM,1,100,RB
